NAME : st70.dat
59 60 39.84971769034255
59 61 28.30194339616981
59 62 50.99019513592785
59 63 44.721359549995796
59 64 25.059928172283335
59 65 45.5411901469428
59 66 20.615528128088304
59 67 45.18849411078001
59 68 59.93329625508679
59 69 64.66065264130884
60 61 25.942243542145693
60 62 78.40918313565064
60 63 78.40918313565064
60 64 60.0
60 65 72.62231062146122
60 66 46.52956049652737
60 67 31.144823004794873
60 68 91.93475947648963
60 69 98.35141076771599
61 62 78.10889834071403
61 63 55.14526271584895
61 64 38.897300677553446
61 65 72.42237223399962
61 66 23.53720459187964
61 67 50.24937810560445
61 68 88.11923740024082
61 69 92.9623579735368
62 63 76.15773105863909
62 64 63.150613615387776
62 65 5.830951894845301
62 66 69.02897942168927
62 67 59.682493245507096
62 68 16.492422502470642
62 69 24.515301344262525
63 64 19.697715603592208
63 65 72.89718787443039
63 66 32.01562118716424
63 67 89.89994438263018
63 68 75.31268153505093
63 69 75.23961722390672
64 65 58.9406481131655
64 66 15.652475842498529
64 67 70.21395872616783
64 68 66.12110101926616
64 69 68.06614430096654
65 66 64.00781202322104
65 67 54.589376255824725
65 68 21.02379604162864
65 69 28.792360097775937
66 67 62.00806399170998
66 68 75.18643494673756
66 69 78.43468620451031
67 68 75.59100475585703
67 69 83.19254774317228
68 69 8.06225774829855
